timestamp,uptimeInS,gs_wdt_time_left_s,counter_wdt_gs,mpptConverterVoltage_0,mpptConverterVoltage_1,mpptConverterVoltage_2,mpptConverterVoltage_3,curSolarPanels_0,curSolarPanels_1,curSolarPanels_2,curSolarPanels_3,curSolarPanels_4,curSolarPanels_5,curSolarPanels_6,curSolarPanels_7,vBatt,curSolar,curBattIn,curBattOut,curOutput_0,curOutput_1,curOutput_2,curOutput_3,curOutput_4,curOutput_5,curOutput_6,curOutput_7,curOutput_8,curOutput_9,curOutput_10,curOutput_11,curOutput_12,curOutput_13,curOutput_14,curOutput_15,curOutput_16,curOutput_17,AOcurOutput_0,AOcurOutput_1,outputConverterVoltage_0,outputConverterVoltage_1,outputConverterVoltage_2,outputConverterVoltage_3,outputConverterVoltage_4,outputConverterVoltage_5,outputConverterVoltage_6,outputConverterVoltage_7,outputConverterState,outputStatus,outputFaultStatus,outputOnDelta_0,outputOnDelta_1,outputOnDelta_2,outputOnDelta_3,outputOnDelta_4,outputOnDelta_5,outputOnDelta_6,outputOnDelta_7,outputOnDelta_8,outputOnDelta_9,outputOnDelta_10,outputOnDelta_11,outputOnDelta_12,outputOnDelta_13,outputOnDelta_14,outputOnDelta_15,outputOnDelta_16,outputOnDelta_17,outputOffDelta_0,outputOffDelta_1,outputOffDelta_2,outputOffDelta_3,outputOffDelta_4,outputOffDelta_5,outputOffDelta_6,outputOffDelta_7,outputOffDelta_8,outputOffDelta_9,outputOffDelta_10,outputOffDelta_11,outputOffDelta_12,outputOffDelta_13,outputOffDelta_14,outputOffDelta_15,outputOffDelta_16,outputOffDelta_17,outputFaultCnt_0,outputFaultCnt_1,outputFaultCnt_2,outputFaultCnt_3,outputFaultCnt_4,outputFaultCnt_5,outputFaultCnt_6,outputFaultCnt_7,outputFaultCnt_8,outputFaultCnt_9,outputFaultCnt_10,outputFaultCnt_11,outputFaultCnt_12,outputFaultCnt_13,outputFaultCnt_14,outputFaultCnt_15,outputFaultCnt_16,outputFaultCnt_17,temp_0,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8,temp_9,temp_10,temp_11,temp_12,temp_13,battState,mpptMode,batHeaterMode,batHeaterState,Unnamed: 123,time,angle,sin_of_angle,room_temperature,detection,distance,detection_recording_timestamp,execution_time,execution_time_recording_timestamp
2022-07-20 10:17:59.977570057,7338,92742,33,272,268,259,237,0,0,0,0,0,0,0,0,8351,0,0,87,0,0,0,137,0,1,2,0,1,3,32767,32767,32767,32767,32767,32767,32767,32767,36,0,3345,5013,12103,4973,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,42,43,43,44,44,44,127,127,127,127,127,3,2,0,0,,,212.9628337458555,-0.5440943982589069,23.075340303744,1.0,323.86126708984375,1666606899.8231637,4.000000000000001e-06,1666606899.7826664
2022-07-20 10:18:05.077575922,7343,92737,33,272,263,254,232,0,0,0,0,0,0,0,0,8351,0,0,84,0,0,0,142,0,1,1,0,1,3,32767,32767,32767,32767,32767,32767,32767,32767,38,0,3341,5013,12094,4978,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,42,43,43,44,44,44,127,127,127,127,127,3,2,0,0,,,213.2933707576789,-0.5489172023702819,23.074702803007998,0.0,24.92049789428711,1666606899.8367631,3e-06,1666606899.786989
2022-07-20 10:18:10.277587891,7349,92732,33,272,263,259,237,0,0,0,0,0,0,0,0,8351,0,0,84,0,0,0,134,0,1,2,0,0,3,32767,32767,32767,32767,32767,32767,32767,32767,42,0,3345,5009,12103,4978,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,42,43,43,44,44,44,127,127,127,127,127,3,2,0,0,,,213.63090554092852,-0.5538394416048299,23.07525822288876,0.0,21.589841842651367,1666606899.851115,3e-06,1666606899.791887
2022-07-20 10:18:15.377624989,7354,92726,33,272,268,259,232,0,0,0,0,0,0,0,0,8349,0,0,84,0,0,0,138,0,1,1,0,1,3,32767,32767,32767,32767,32767,32767,32767,32767,36,0,3350,5009,12103,4978,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,42,43,43,44,44,44,127,127,127,127,127,3,2,0,0,,,213.9687249866686,-0.5587308770165265,23.077005775086334,0.0,20.05320167541504,1666606899.8659792,2.0000000000000003e-06,1666606899.796658
2022-07-20 10:18:20.477631092,7359,92721,33,272,263,254,232,0,0,0,0,0,0,0,0,8349,0,0,84,0,0,0,139,0,1,1,0,1,3,32767,32767,32767,32767,32767,32767,32767,32767,40,0,3345,5013,12116,4978,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,42,43,43,44,44,44,127,127,127,127,127,3,2,0,0,,,214.30721971835106,-0.5636283099239464,23.078753316582112,0.0,80.071533203125,1666606899.8800414,3e-06,1666606899.801181
2022-07-20 10:18:25.577666998,7364,92716,33,272,263,259,237,0,0,0,0,0,0,0,0,8349,1,0,84,0,0,0,134,0,1,1,0,0,3,32767,32767,32767,32767,32767,32767,32767,32767,39,0,3345,5009,12089,4978,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,42,43,43,44,44,44,127,127,127,127,127,3,2,0,0,,,214.65219452421593,-0.5685834170285825,23.080500868428807,0.0,39.306095123291016,1666606899.8943703,3e-06,1666606899.8063571
2022-07-20 10:18:30.677673101,7369,92711,33,272,263,259,237,0,0,0,0,0,0,0,0,8349,1,0,84,0,0,0,141,0,1,1,0,0,3,32767,32767,32767,32767,32767,32767,32767,32767,43,0,3345,5009,12094,4978,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,42,42,43,43,44,44,44,127,127,127,127,127,3,2,0,0,,,214.99717534357632,-0.5735337561334559,23.082248410012305,0.0,36.21562194824219,1666606899.9683974,0.066917,1666606899.8968477
2022-07-20 10:18:35.777709961,7374,92706,33,272,263,259,237,0,0,0,0,0,0,0,0,8345,0,0,80,0,0,0,143,0,1,1,0,1,3,32767,32767,32767,32767,32767,32767,32767,32767,43,0,3345,5009,12098,4978,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,42,42,43,43,44,44,44,127,127,127,127,127,3,2,0,0,,,215.3422182008902,-0.5784487815363293,23.083995962122156,0.0,25.423770904541016,1666606899.9824727,2.0000000000000003e-06,1666606899.9022658
2022-07-20 10:18:40.877716064,7379,92701,33,277,263,254,237,0,0,0,0,0,0,0,0,8345,0,0,80,0,0,0,142,0,1,1,0,1,7,32767,32767,32767,32767,32767,32767,32767,32767,39,0,3345,5009,12107,4978,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,42,42,43,43,44,44,44,127,127,127,127,127,3,2,0,0,,,215.6852083830372,-0.5833289983788092,23.085743503617934,0.0,21.553436279296875,1666606899.9966457,3e-06,1666606899.9077246
2022-07-20 10:18:45.977721930,7384,92696,33,272,263,254,237,0,0,0,0,0,0,0,0,8347,0,0,87,0,0,0,135,0,1,1,0,1,3,32767,32767,32767,32767,32767,32767,32767,32767,38,0,3345,5013,12107,4978,0,0,0,0,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,42,42,43,43,44,44,44,127,127,127,127,127,3,2,0,0,,,216.01582693752238,-0.5879993871068705,23.087491045113712,0.0,30.922056198120117,1666606900.0110872,2.0000000000000003e-06,1666606899.9122348
